Stryker Corp.,SYK,1.880,1.700,1.520,1.380,1.220,1.060,,0.850,0.720,,0.600,0.500,0.330,0.220,0.110,0.090,0.070,0.060,0.050,0.040,0.033,0.030,12.463,10.6,11.8,10.1,13.1,15.1,24.7,18.1,20.0,20.0,51.5,50.0,100.0,22.2,28.6,16.7,20.0,25.0,23.1,8.3,25.7,21.4
Sturgis Bancorp,STBI,0.570,0.480,0.420,0.140,0.090,0.000,,0.000,0.030,,0.120,0.390,0.480,0.480,0.400,0.380,0.360,0.350,0.280,0.260,0.220,0.150,5.600,18.8,14.3,200.0,55.6,n/a,n/a,-100.0,-75.0,-69.2,-18.8,0.0,20.0,5.3,5.6,2.9,25.0,7.7,18.2,46.7,9.2,64.5
Summit Hotel Properties Inc.,INN,0.720,0.673,0.545,0.470,0.460,0.450,,0.450,0.281,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.049,7.1,23.4,16.0,2.2,2.2,0.0,60.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15.8,21.2
SunTrust Banks Inc.,STI,1.800,1.320,1.020,0.920,0.700,0.350,,0.200,0.120,,0.040,0.220,2.850,2.920,2.440,2.200,2.000,1.800,1.720,1.600,1.480,1.380,27.080,36.4,29.4,10.9,31.4,100.0,75.0,66.7,200.0,-81.8,-92.3,-2.4,19.7,10.9,10.0,11.1,4.7,7.5,8.1,7.2,23.8,61.8
Superior Uniform Group Inc.,SGC,0.390,0.365,0.340,0.315,0.285,0.068,,0.270,0.270,,0.270,0.270,0.270,0.270,0.270,0.270,0.270,0.270,0.270,0.270,0.270,0.270,5.543,6.8,7.4,7.9,10.5,322.2,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,76.6
SYNNEX Corp.,SNX,1.400,1.050,0.850,0.575,0.125,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,33.3,23.5,47.8,360.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,116.2,162.9
Synovus Financial,SNV,0.900,0.570,0.480,0.400,0.160,0.040,,0.040,0.040,,0.040,0.090,1.383,2.495,2.364,2.224,2.107,1.980,1.762,1.522,1.294,1.053,20.943,57.9,18.8,20.0,150.0,300.0,0.0,0.0,0.0,-55.6,-93.5,-44.6,5.5,6.3,5.6,6.4,12.4,15.8,17.6,22.8,23.4,82.1
Sysco Corp.,SYY,1.440,1.320,1.240,1.200,1.160,1.120,,1.080,1.040,,1.000,0.960,0.880,0.760,0.680,0.600,0.520,0.440,0.360,0.280,0.240,0.200,16.520,9.1,6.5,3.3,3.4,3.6,3.7,3.8,4.0,4.2,9.1,15.8,11.8,13.3,15.4,18.2,22.2,28.6,16.7,20.0,11.2,7.6
T. Rowe Price Group,TROW,2.800,2.280,2.160,2.080,1.760,1.520,,1.360,1.240,,1.080,1.000,0.960,0.680,0.560,0.460,0.380,0.340,0.320,0.300,0.260,0.200,21.740,22.8,5.6,3.8,18.2,15.8,11.8,9.7,14.8,8.0,4.2,41.2,21.4,21.7,21.1,11.8,6.3,6.7,15.4,30.0,15.3,9.7
Tanger Factory Outlet Centers,SKT,1.393,1.353,1.260,1.095,0.945,0.885,,0.830,0.794,,0.773,0.764,0.750,0.710,0.671,0.640,0.623,0.615,0.612,0.610,0.607,0.604,16.531,3.0,7.3,15.1,15.9,6.8,6.6,4.6,2.8,1.1,1.8,5.6,5.8,4.9,2.8,1.3,0.4,0.5,0.4,0.6,4.6,4.5
Target Corp.,TGT,2.520,2.440,2.320,2.160,1.900,1.580,,1.320,1.100,,0.840,0.680,0.600,0.520,0.440,0.360,0.300,0.260,0.240,0.220,0.210,0.200,20.210,3.3,5.2,7.4,13.7,20.3,19.7,20.0,31.0,23.5,13.3,15.4,18.2,22.2,20.0,15.4,8.3,9.1,4.8,5.0,14.5,7.7
Taubman Centers Inc.,TCO,2.620,2.500,2.380,2.260,2.160,2.000,#,1.850,1.765,,1.683,1.660,1.660,1.540,1.290,1.160,1.095,1.050,1.025,1.005,0.985,0.965,32.653,4.8,5.0,5.3,4.6,8.0,8.1,4.8,4.9,1.4,0.0,7.8,19.4,11.2,5.9,4.3,2.4,2.0,2.0,2.1,5.5,4.3
TD Ameritrade Holding Corp.,AMTD,0.930,0.750,0.690,0.620,0.510,0.390,,0.270,0.210,,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.420,24.0,8.7,11.3,21.6,30.8,44.4,28.6,320.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,61.2,105.2
TE Connectivity Ltd.,TEL,1.720,1.570,1.440,1.280,1.120,0.960,,0.810,0.700,,0.640,0.640,0.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.460,9.6,9.0,12.5,14.3,16.7,18.5,15.7,9.4,0.0,10.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11.6,5.3
Telephone & Data Sys.,TDS,0.640,0.620,0.592,0.564,0.536,0.510,,0.490,0.470,,0.445,0.430,0.410,0.390,0.370,0.350,0.330,0.310,0.290,0.270,0.250,0.230,8.497,3.2,4.7,5.0,5.2,5.1,4.1,4.3,5.6,3.5,4.9,5.1,5.4,5.7,6.1,6.5,6.9,7.4,8.0,8.7,5.5,1.4
Tennant Company,TNC,0.850,0.840,0.810,0.800,0.780,0.720,,0.690,0.680,,0.590,0.530,0.520,0.480,0.460,0.440,0.430,0.420,0.410,0.400,0.390,0.380,11.620,1.2,3.7,1.3,2.6,8.3,4.3,1.5,15.3,11.3,1.9,8.3,4.3,4.5,2.3,2.4,2.4,2.5,2.6,2.6,4.4,3.8
Terex Corp.,TEX,0.400,0.320,0.280,0.240,0.200,0.050,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.490,25.0,14.3,16.7,20.0,300.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,75.2,125.7
Terreno Realty Corp.,TRNO,0.900,0.820,0.760,0.640,0.540,0.500,,0.440,0.300,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.900,9.8,7.9,18.8,18.5,8.0,13.6,46.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17.6,13.6
Territorial Bancorp,TBNK,0.840,0.800,0.720,0.660,0.600,0.520,,0.440,0.340,,0.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.160,5.0,11.1,9.1,10.0,15.4,18.2,29.4,41.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17.5,12.3
Tetra Tech Inc.,TTEK,0.460,0.39,0.35,0.31,0.21,0.000,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.720,17.9,11.4,12.9,47.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22.5,17.0
Texas Instruments,TXN,2.630,2.120,1.640,1.400,1.240,1.070,,0.710,0.560,,0.490,0.450,0.410,0.300,0.130,0.105,0.089,0.085,0.085,0.085,0.085,0.085,13.769,24.1,29.3,17.1,12.9,15.9,50.7,26.8,14.3,8.9,9.8,36.7,130.8,23.8,18.0,4.7,0.0,0.0,0.0,0.0,22.3,29.6
Texas Pacific Land Trust,TPL,1.050,0.350,0.310,0.290,0.270,0.250,#,0.230,0.210,,0.200,0.190,0.180,0.160,0.130,0.110,0.100,0.080,0.080,0.080,0.080,0.080,4.430,200.0,12.9,6.9,7.4,8.0,8.7,9.5,5.0,5.3,5.6,12.5,23.1,18.2,10.0,25.0,0.0,0.0,0.0,0.0,18.8,44.5
Texas Roadhouse Inc.,TXRH,1.000,0.840,0.740,0.680,0.600,0.480,,0.360,0.320,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.020,19.0,13.5,8.8,13.3,25.0,33.3,12.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17.9,8.6
TFS Financial Corporation,TFSL,0.840,0.590,0.450,0.340,0.140,0.000,,0.000,0.000,,0.140,0.280,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.980,42.4,31.1,32.4,142.9,n/a,n/a,n/a,-100.0,-50.0,40.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19.8,77.0
The Hackett Group Inc.,HCKT,0.320,0.300,0.260,0.200,0.120,0.100,,0.100,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.400,6.7,15.4,30.0,66.7,20.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23.1,23.7
Thomasville Bancshares Inc.,THVB,1.300,1.000,0.850,0.750,0.650,0.600,,0.550,0.325,,0.300,0.275,0.250,0.200,0.150,0.125,0.115,0.113,0.100,0.088,0.075,0.000,7.815,30.0,17.6,13.3,15.4,8.3,9.1,69.2,8.3,9.1,10.0,25.0,33.3,20.0,8.7,2.2,12.5,14.3,16.7,n/a,18.0,15.1
Thomson Reuters Corp.,TRI,1.385,1.380,1.360,1.340,1.320,1.300,,1.280,1.240,,1.160,1.120,1.080,0.980,0.880,0.790,0.755,0.725,0.705,0.700,0.685,0.658,20.843,0.4,1.5,1.5,1.5,1.5,1.6,3.2,6.9,3.6,3.7,10.2,11.4,11.4,4.6,4.1,2.8,0.7,2.2,4.2,4.1,3.5
Thor Industries Inc.,THO,1.500,1.360,1.260,1.110,0.960,0.770,,0.630,0.450,,0.310,0.280,0.280,0.280,0.260,0.140,0.105,0.035,0.020,0.020,0.020,0.020,9.810,10.3,7.9,13.5,15.6,24.7,22.2,40.0,45.2,10.7,0.0,0.0,7.7,85.7,33.3,200.0,75.0,0.0,0.0,0.0,31.2,47.8
Tiffany & Company,TIF,2.100,1.900,1.700,1.560,1.440,1.320,,1.220,1.080,,0.870,0.680,0.640,0.470,0.360,0.280,0.220,0.180,0.160,0.160,0.140,0.105,16.585,10.5,11.8,9.0,8.3,9.1,8.2,13.0,24.1,27.9,6.3,36.2,30.6,28.6,27.3,22.2,12.5,0.0,14.3,33.3,17.5,10.7
Timberland Bancorp Inc.,TSBK,0.520,0.440,0.340,0.260,0.180,0.120,,0.000,0.000,,0.010,0.310,0.440,0.380,0.340,0.310,0.290,0.260,0.230,0.210,0.185,0.145,4.970,18.2,29.4,30.8,44.4,50.0,n/a,n/a,-100.0,-96.8,-29.5,15.8,11.8,9.7,6.9,11.5,13.0,9.5,13.5,27.6,3.9,42.2
Timken Company (The),TKR,1.110,1.07,1.04,1.03,1,0.92,,0.92,0.78,,0.53,0.45,0.7,0.66,0.62,0.6,0.52,0.52,0.52,0.67,0.72,0,14.380,3.7,2.9,1.0,3.0,8.7,0.0,17.9,47.2,17.8,-35.7,6.1,6.5,3.3,15.4,0.0,0.0,-22.4,-6.9,n/a,3.8,16.9
TJX Companies Inc.,TJX,0.741,0.599,0.495,0.403,0.335,0.275,0.000,0.220,0.180,0.000,0.143,0.118,0.105,0.085,0.068,0.056,0.043,0.034,0.028,0.022,0.019,0.017,3.984,23.8,21.0,23.0,20.1,21.8,25.0,22.2,26.3,21.3,11.9,23.5,25.9,20.0,32.4,25.9,20.0,28.6,12.9,14.8,22.1,5.1
Tompkins Financial Corp.,TMP,1.940,1.820,1.770,1.700,1.620,1.540,,1.460,1.400,,1.329,1.236,1.200,1.127,1.041,0.969,0.902,0.840,0.792,0.752,0.738,0.704,24.880,6.6,2.8,4.1,4.9,5.2,5.5,4.3,5.3,7.5,3.0,6.5,8.3,7.4,7.5,7.3,6.0,5.4,1.8,4.9,5.5,1.8
Tootsie Roll Industries,TR,0.357,0.350,0.334,0.307,0.274,0.266,,0.258,0.253,,0.245,0.238,0.231,0.224,0.218,0.212,0.205,0.199,0.194,0.188,0.182,0.177,4.914,2.3,4.5,9.0,12.0,3.0,3.0,2.3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.8,2.5
Torchmark Corp.,TMK,0.630,0.590,0.555,0.532,0.493,0.440,,0.380,0.296,,0.271,0.249,0.244,0.231,0.213,0.196,0.196,0.169,0.160,0.160,0.160,0.160,6.324,6.8,6.3,4.4,7.8,12.1,15.8,28.6,9.0,8.9,1.8,5.8,8.3,9.1,0.0,15.8,5.6,0.0,0.0,0.0,7.7,7.0
Toro Company,TTC,0.800,0.700,0.600,0.500,0.400,0.280,,0.220,0.200,,0.180,0.150,0.150,0.120,0.090,0.060,0.030,0.030,0.030,0.030,0.030,0.030,4.630,14.3,16.7,20.0,25.0,42.9,27.3,10.0,11.1,20.0,0.0,25.0,33.3,50.0,100.0,0.0,0.0,0.0,0.0,0.0,20.8,24.4
Towne Bank,TOWN,0.600,0.540,0.500,0.460,0.420,0.370,,0.315,0.311,,0.311,0.311,0.311,0.311,0.515,0.123,0.063,0.031,0.000,0.000,0.000,0.000,5.490,11.1,8.0,8.7,9.5,13.5,17.3,1.5,0.0,0.0,0.0,0.0,-39.6,319.9,95.0,100.0,n/a,n/a,n/a,n/a,36.3,86.2
Tractor Supply Company,TSCO,1.200,1.050,0.920,0.760,0.610,0.490,,0.360,0.215,,0.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.745,14.3,14.1,21.1,24.6,24.5,36.1,67.4,53.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,32.0,19.3
Transmontaigne Partners LP,TLP,3.155,2.930,2.740,2.660,2.640,2.580,,2.540,2.460,,2.390,2.360,2.260,1.900,1.690,0.550,0.000,0.000,0.000,0.000,0.000,0.000,32.855,7.7,6.9,3.0,0.8,2.3,1.6,3.3,2.9,1.3,4.4,18.9,12.4,207.3,n/a,n/a,n/a,n/a,n/a,n/a,21.0,56.2
Travelers Companies,TRV,3.030,2.830,2.620,2.380,2.150,1.960,,1.790,1.590,,1.410,1.230,1.190,1.130,1.010,0.910,0.870,1.160,1.160,1.120,1.080,1.040,31.660,7.1,8.0,10.1,10.7,9.7,9.5,12.6,12.8,14.6,3.4,5.3,11.9,11.0,4.6,-25.0,0.0,3.6,3.7,3.8,6.2,8.5
TriCo Bancshares,TCBK,0.700,0.660,0.600,0.520,0.440,0.420,,0.360,0.360,,0.400,0.520,0.520,0.520,0.480,0.450,0.430,0.400,0.400,0.400,0.395,0.350,9.325,6.1,10.0,15.4,18.2,4.8,16.7,0.0,-10.0,-23.1,0.0,0.0,8.3,6.7,4.7,7.5,0.0,0.0,1.3,12.9,4.2,9.6
Trinity Bank NA,TYBT,1.110,1.000,0.900,0.800,0.650,0.530,,0.400,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.390,11.0,11.1,12.5,23.1,22.6,32.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18.8,8.7
Trinity Industries Inc.,TRN,0.520,0.480,0.440,0.420,0.350,0.250,,0.200,0.170,,0.160,0.160,0.150,0.125,0.107,0.083,0.080,0.080,0.120,0.240,0.240,0.230,4.605,8.3,9.1,4.8,20.0,40.0,25.0,17.6,6.3,0.0,6.7,20.0,17.2,28.0,4.2,0.0,-33.3,-50.0,0.0,4.3,6.7,20.4
Truxton Corp.,TRUX,0.880,0.800,0.720,0.600,0.400,0.100,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.500,10.0,11.1,20.0,50.0,300.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,78.2,125.0
Two River Bancorp,TRCB,0.200,0.170,0.143,0.124,0.105,0.057,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.799,17.6,19.0,15.4,18.2,83.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,30.7,29.4
Tyson Foods Inc.,TSN,1.275,0.975,0.600,0.450,0.325,0.225,,0.170,0.160,,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.130,6.070,30.8,62.5,33.3,38.5,44.4,32.4,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,14.3,20.0
U.S. Bancorp,USB,1.270,1.140,1.045,1.000,0.950,0.850,,0.710,0.425,,0.200,0.575,1.700,1.600,1.320,1.200,0.960,0.810,0.763,0.733,0.664,0.601,18.515,11.4,9.1,4.5,5.3,11.8,19.7,67.1,112.5,-65.2,-66.2,6.3,21.2,10.0,25.0,18.5,6.2,4.1,10.3,10.5,11.7,37.9
UDR Inc.,UDR,1.278,1.225,1.163,1.093,1.015,0.925,,0.875,0.770,,0.725,0.965,1.320,1.303,1.238,1.193,1.163,1.133,1.103,1.078,1.068,1.057,21.684,4.3,5.4,6.4,7.6,9.7,5.7,13.6,6.2,-24.9,-26.9,1.3,5.3,3.8,2.6,2.6,2.7,2.3,0.9,1.0,1.6,10.2
UGI Corp.,UGI,1.020,0.975,0.930,0.888,0.807,0.737,,0.707,0.680,,0.600,0.523,0.503,0.482,0.460,0.433,0.398,0.377,0.361,0.350,0.339,0.327,11.897,4.6,4.8,4.7,10.1,9.5,4.2,3.9,13.3,14.6,4.0,4.5,4.7,6.2,8.8,5.8,4.3,3.2,3.3,3.7,6.2,3.4
UMB Financial Corp.,UMBF,1.145,1.020,0.980,0.940,0.900,0.860,#,0.820,0.780,,0.740,0.700,0.630,0.550,0.510,0.440,0.420,0.400,0.395,0.381,0.373,0.346,13.330,12.3,4.1,4.3,4.4,4.7,4.9,5.1,5.4,5.7,11.1,14.5,7.8,15.9,4.8,5.0,1.2,3.7,2.3,7.5,6.6,4.0
Umpqua Holdings Corp.,UMPQ,0.790,0.660,0.640,0.610,0.600,0.540,,0.320,0.220,,0.200,0.200,0.760,0.730,0.540,0.260,0.200,0.160,0.160,0.160,0.160,0.160,8.070,19.7,3.1,4.9,1.7,11.1,68.8,45.5,10.0,0.0,-73.7,4.1,35.2,107.7,30.0,25.0,0.0,0.0,0.0,0.0,15.4,35.5
Union Bankshares Corp.,UBSH,0.880,0.810,0.770,0.680,0.580,0.540,,0.370,0.280,,0.250,0.300,0.740,0.725,0.630,0.515,0.453,0.400,0.347,0.307,0.267,0.200,10.043,8.6,5.2,13.2,17.2,7.4,45.9,32.1,12.0,-16.7,-59.5,2.1,15.1,22.3,13.6,13.3,15.4,13.0,15.0,33.3,11.0,21.4
Union Bankshares Inc.,UNB,1.200,1.160,1.110,1.080,1.040,1.010,,1.000,1.000,,1.000,1.030,1.120,1.120,1.060,0.980,0.900,0.820,0.760,0.707,0.173,0.000,18.270,3.4,4.5,2.8,3.8,3.0,1.0,0.0,0.0,-2.9,-8.0,0.0,5.7,8.2,8.9,9.8,7.9,7.5,307.7,n/a,20.2,71.9
Union Pacific,UNP,3.060,2.480,2.255,2.200,1.805,1.480,,1.245,0.965,,0.600,0.540,0.465,0.338,0.300,0.300,0.300,0.230,0.200,0.200,0.200,0.200,19.363,23.4,10.0,2.5,21.9,22.0,18.9,29.0,60.8,11.1,16.1,37.8,12.5,0.0,0.0,30.4,15.0,0.0,0.0,0.0,16.4,15.9
United Bancorp Inc.,UBCP,0.520,0.460,0.420,0.370,0.330,0.290,,0.420,0.560,,0.560,0.560,0.540,0.520,0.520,0.520,0.520,0.520,0.520,0.520,0.520,0.520,9.710,13.0,9.5,13.5,12.1,13.8,-31.0,-25.0,0.0,0.0,3.7,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,11.5
United Bankshares Inc.,UBSI,1.360,1.320,1.320,1.280,1.280,1.250,,1.240,1.200,,1.200,1.160,1.160,1.120,1.080,1.040,1.010,1.000,0.930,0.890,0.840,0.810,22.490,3.0,0.0,3.1,0.0,2.4,0.8,3.3,0.0,3.4,0.0,3.6,3.7,3.8,3.0,1.0,7.5,4.5,6.0,3.7,2.8,2.1
United Community Banks Inc.,UCBI,0.520,0.360,0.280,0.210,0.060,0.000,,0.000,0.000,,0.000,0.000,0.270,0.350,0.310,0.270,0.230,0.192,0.167,0.000,0.000,0.000,3.218,44.4,28.6,33.3,250.0,n/a,n/a,n/a,n/a,n/a,-100.0,-22.9,12.9,14.8,17.4,20.0,15.0,n/a,n/a,n/a,28.5,83.2
United Community Financial Corp.,UCFC,0.260,0.140,0.110,0.070,0.020,0.000,,0.000,0.000,,0.000,0.000,0.143,0.380,0.360,0.330,0.300,0.300,0.300,0.300,0.300,0.300,3.613,85.7,27.3,57.1,250.0,n/a,n/a,n/a,n/a,n/a,-100.0,-62.5,5.6,9.1,10.0,0.0,0.0,0.0,0.0,0.0,20.2,79.6
United Fire Group Inc.,UFCS,1.210,1.090,0.970,0.860,0.780,0.690,,0.600,0.600,,0.600,0.600,0.600,0.555,0.495,0.480,0.800,0.750,0.720,0.720,0.700,0.680,14.500,11.0,12.4,12.8,10.3,13.0,15.0,0.0,0.0,0.0,0.0,8.1,12.1,3.1,-40.0,6.7,4.2,0.0,2.9,2.9,3.9,11.9
United Parcel Service Inc.,UPS,3.640,3.320,3.120,2.920,2.680,2.480,,2.280,2.080,,1.880,1.800,1.800,1.680,1.520,1.320,1.120,0.920,0.760,0.760,0.680,0.300,37.060,9.6,6.4,6.8,9.0,8.1,8.8,9.6,10.6,4.4,0.0,7.1,10.5,15.2,17.9,21.7,21.1,0.0,11.8,126.7,16.1,27.4
United Technologies,UTX,2.835,2.720,2.620,2.560,2.360,2.195,,2.030,1.865,,1.700,1.540,1.345,1.150,1.025,0.880,0.700,0.568,0.490,0.450,0.413,0.370,29.815,4.2,3.8,2.3,8.5,7.5,8.1,8.8,9.7,10.4,14.5,17.0,12.2,16.5,25.7,23.3,15.8,8.9,9.1,11.5,11.5,6.2
UnitedHealth Group Inc.,UNH,3.450,2.875,2.375,1.875,1.405,1.053,,0.800,0.613,,0.405,0.030,0.030,0.030,0.030,0.015,0.015,0.008,0.008,0.008,0.004,0.010,15.036,20.0,21.1,26.7,33.5,33.5,31.6,30.6,51.2,1250.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,-62.5,91.3,283.5
Unity Bancorp Inc.,UNTY,0.270,0.230,0.180,0.140,0.100,0.030,,0.000,0.000,,0.000,0.000,0.150,0.200,0.200,0.180,0.150,0.030,0.000,0.000,0.000,0.230,2.090,17.4,27.8,28.6,40.0,233.3,n/a,n/a,n/a,n/a,-100.0,-25.0,0.0,11.1,20.0,400.5,n/a,n/a,n/a,-100.0,46.1,139.5
Universal Corp.,UVV,2.600,2.160,2.120,2.080,2.040,2.000,,1.960,1.920,,1.880,1.840,1.800,1.760,1.720,1.680,1.560,1.440,1.360,1.280,1.240,1.200,35.640,20.4,1.9,1.9,2.0,2.0,2.0,2.1,2.1,2.2,2.2,2.3,2.3,2.4,7.7,8.3,5.9,6.3,3.2,3.3,4.2,4.4
Universal Forest Products Inc.,UFPI,0.360,0.320,0.290,0.273,0.203,0.137,,0.133,0.133,,0.133,0.087,0.040,0.038,0.037,0.035,0.033,0.032,0.030,0.028,0.027,0.013,2.383,12.5,10.3,6.1,34.4,48.8,2.5,0.0,0.0,53.8,116.7,4.3,4.5,4.8,5.0,5.3,5.6,5.9,6.3,110.5,23.0,35.6
Universal Health Realty Trust,UHT,2.680,2.645,2.613,2.560,2.520,2.490,,2.450,2.425,,2.415,2.380,2.340,2.300,2.260,2.175,2.000,1.960,1.920,1.880,1.840,1.810,45.663,1.3,1.2,2.1,1.6,1.2,1.6,1.0,0.4,1.5,1.7,1.7,1.8,3.9,8.8,2.0,2.1,2.1,2.2,1.7,2.1,1.7
Unum Group,UNM,0.980,0.860,0.770,0.700,0.620,0.550,,0.470,0.395,,0.350,0.315,0.300,0.300,0.300,0.300,0.300,0.373,0.590,0.590,0.590,0.590,10.243,14.0,11.7,10.0,12.9,12.7,17.0,19.0,12.9,11.1,5.0,0.0,0.0,0.0,0.0,-19.5,-36.9,0.0,0.0,0.0,3.7,13.3
Urstadt Biddle Properties,UBA,1.080,1.060,1.040,1.020,1.010,1.000,,0.990,0.980,,0.970,0.960,0.950,0.920,0.900,0.880,0.860,0.840,0.820,0.800,0.780,0.760,18.620,1.9,1.9,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,3.3,2.2,2.3,2.3,2.4,2.4,2.5,2.6,2.6,1.9,0.7
US Physical Therapy Inc.,USPH,0.920,0.770,0.660,0.600,0.480,0.400,,0.360,0.320,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.510,19.5,16.7,10.0,25.0,20.0,11.1,12.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,16.4,5.5
Utah Medical Products Inc.,UTMD,1.080,1.060,1.045,1.025,1.005,0.985,,0.965,0.945,,0.940,0.925,0.905,0.885,0.780,0.630,0.450,0.000,0.000,0.000,0.000,0.000,13.625,1.9,1.4,2.0,2.0,2.0,2.1,2.1,0.5,1.6,2.2,2.3,13.5,23.8,40.0,n/a,n/a,n/a,n/a,n/a,7.0,11.5
Vail Resorts Inc.,MTN,5.463,3.969,3.053,2.283,1.453,0.810,,0.713,0.300,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.042,37.6,30.0,33.7,57.1,79.3,13.7,137.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,55.6,41.8
Valero Energy Corp.,VLO,3.200,2.800,2.400,1.700,1.050,0.833,,0.594,0.274,,0.183,0.548,0.521,0.439,0.274,0.174,0.133,0.096,0.091,0.078,0.073,0.073,15.534,14.3,16.7,41.2,61.9,26.1,40.2,116.7,50.0,-66.7,5.3,18.7,60.0,57.9,31.0,38.1,5.0,17.6,6.2,0.0,28.4,36.2
Vector Group Ltd.,VGR,1.600,1.543,1.418,1.399,1.333,1.269,,1.209,1.151,,1.096,1.044,0.995,0.947,0.902,0.859,0.818,0.779,0.742,0.576,0.548,0.270,20.500,3.7,8.8,1.3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,28.9,5.0,103.1,11.4,22.9
Vectren Corp.,VVC,1.830,1.710,1.620,1.540,1.460,1.425,,1.405,1.385,,1.365,1.345,1.310,1.270,1.230,1.190,1.150,1.110,1.070,1.030,0.983,0.950,26.378,7.0,5.6,5.2,5.5,2.5,1.4,1.4,1.5,1.5,2.7,3.1,3.3,3.4,3.5,3.6,3.7,3.9,4.8,3.4,3.5,1.6
Ventas Inc.,VTR,3.160,3.115,2.965,2.835,2.581,2.381,,2.159,2.002,,1.863,1.785,1.785,1.654,1.375,1.254,1.132,0.931,0.827,0.801,0.792,0.339,35.736,1.4,5.1,4.6,9.9,8.4,10.3,7.8,7.5,4.4,0.0,7.9,20.3,9.7,10.8,21.5,12.6,3.3,1.1,133.3,14.7,29.3
